_id,date,devid,srcip,srcintfrole,poluuid,dstport,dstmac,tz,authserver,eventtime,sessionid,sentpkt,type,srccountry,duration,dsthwversion,dstosname,policyid,subtype,action,devname,dstip,masterdstmac,dstintf,trandisp,dstdevtype,srcintf,sentbyte,dstfamily,level,policytype,dsthwvendor,priority,vpntype,vd,dstintfrole,appcat,service,proto,srcport,logid,policyname,time,dstcountry,user,rcvdbyte,rcvdpkt,dstserver,nifi_datetime,crlevel,crscore,craction,msg,reason,method,logdesc,ui,sn,status,sentdelta,mastersrcmac,srcmac,srcserver,transip,transport,rcvddelta,srchwvendor,identifier,osname,app,srcname,srcswversion,unauthusersource,unauthuser,srcfamily,devtype,srchwversion,pdstport,psrcport,dstuser,dstswversion,dstunauthuser,dstunauthusersource,replysrcintf,srcuuid,dstuuid,applist,apprisk,incidentserialno,hostname,direction,url,appid,eventtype,vwlname,dstregion,dstcity,vwlid,vwlquality,dstinetsvc,dstreputation,utmaction,countapp,server,vpn,locip,role,useralt,dir,cookies,vpntunnel,remport,result,advpnsc,group,init,assignip,xauthuser,outintf,version,xauthgroup,locport,remip,exch,peer_notif,src_int,policy_id,epoch,dst_int,from,voip_proto,kind,profile,session_id,call_id,src_port,event_id,dst_port,to,scertcname,ip,interface,mac,dhcp_msg,lease,tunnelid,tunneltype,dst_host,scertissuer,espauth,esptransform,out_spi,in_spi
Z0xiHJ8BimBA0eJ5GRa4,2026-06-30,FG100FTK23080008,fe80::8066:985b:1314:3e1c,lan,,5355,,+0200,,1782836805246814024,78276539,0,traffic,,0,,,0,local,deny,Fiorucci-FG-01,ff02::1:3,,root,noop,,VLAN410,0,,notice,local-in-policy6,,189,,root,undefined,unscanned,udp/5355,17,53463,0001000014,,18:26:45,,,0,0,,2026-07-01T06:33:38,,,,,,,,,,,,00:0c:29:95:9c:d9,00:0c:29:95:9c:d9,0,,,,VMware,,Windows,udp/5355,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hExiHJ8BimBA0eJ5QBbP,2026-06-30,FG100FTK23080008,fe80::8066:985b:1314:3e1c,lan,,5353,,+0200,,1782836805247550704,78276547,0,traffic,,0,,,0,local,deny,Fiorucci-FG-01,ff02::fb,,root,noop,,VLAN410,0,,notice,local-in-policy6,,189,,root,undefined,unscanned,udp/5353,17,5353,0001000014,,18:26:45,,,0,0,,2026-07-01T06:33:48,,,,,,,,,,,,00:0c:29:95:9c:d9,00:0c:29:95:9c:d9,0,,,,VMware,,Windows,udp/5353,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hUxiHJ8BimBA0eJ5QBbP,2026-06-30,FG100FTK23080008,fe80::8066:985b:1314:3e1c,lan,,5355,,+0200,,1782836805246970704,78276543,0,traffic,,0,,,0,local,deny,Fiorucci-FG-01,ff02::1:3,,root,noop,,VLAN410,0,,notice,local-in-policy6,,189,,root,undefined,unscanned,udp/5355,17,61392,0001000014,,18:26:45,,,0,0,,2026-07-01T06:33:48,,,,,,,,,,,,00:0c:29:95:9c:d9,00:0c:29:95:9c:d9,0,,,,VMware,,Windows,udp/5355,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ExlHJ8BimBA0eJ5ThgV,2026-06-30,FG100FTK23080008,172.30.18.35,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,8883,,+0200,,1782837055403195044,2384366436,568,traffic,Reserved,52162,,,81,forward,accept,Fiorucci-FG-01,91.228.167.194,,wan1,snat,,VLAN40,30190,,notice,policy,,189,,root,wan,unscanned,tcp/8883,6,57773,0000000020,Navigazione_Fiorucci,18:30:55,Germany,,21660,288,,2026-07-01T06:37:09,,,,,,,,,,,104,30:9c:23:bb:4b:2d,30:9c:23:bb:4b:2d,0,2.117.144.115,57773,64,MSI,,Windows,,ITPOME-WP093,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QExjHJ8BimBA0eJ5Uhc1,2026-06-30,FG100FTK23080008,172.16.70.37,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,3139,00:40:8c:cd:00:36,+0200,,1782836805818998604,2390822291,6,traffic,Reserved,1,,,77,forward,close,Fiorucci-FG-01,172.30.5.104,00:40:8c:cd:00:36,VLAN30,noop,,Mac,252,,notice,policy,Axis,189,ipsecvpn,root,lan,unscanned,tcp/3139,6,58753,0000000013,MAC-Fiorucci,18:26:45,Reserved,,1843,6,0,2026-07-01T06:34:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,58749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DkxlHJ8BimBA0eJ5dRk1,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,,,+0200,,1782837055578993644,2390842124,3,traffic,Reserved,61,,,77,forward,accept,Fiorucci-FG-01,172.30.23.70,,VLAN10,noop,,Mac,252,,notice,policy,,189,ipsecvpn,root,lan,unscanned,PING,1,,0000000013,MAC-Fiorucci,18:30:55,Reserved,,252,3,,2026-07-01T06:37:19,,,,,,,,,,,,,,,,,,,21593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D0xlHJ8BimBA0eJ5dRk1,2026-06-30,FG100FTK23080008,10.171.8.3,,,,,+0200,,1782837055653196464,,,event,,,,,,user,FSSO-logon,Fiorucci-FG-01,,,,,,,,,notice,,,189,,root,,,,,,0102043014,,18:30:55,,ADMINISTRATOR,,,,2026-07-01T06:37:19,,,,FSSO-logon,,,FSSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FSSO-DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUxlHJ8BimBA0eJ5nBlE,2026-06-30,FG100FTK23080008,172.30.16.49,lan,,22222,,+0200,,1782837055698239664,2390848352,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,255.255.255.255,,root,noop,,VALN80,0,,notice,local-in-policy,,189,,root,undefined,unscanned,udp/22222,17,60439,0001000014,,18:30:55,Reserved,,0,0,,2026-07-01T06:37:29,,,,,,,,,,,,98:a4:4e:86:37:47,98:a4:4e:86:37:47,0,,,,,,Windows,udp/22222,ITPOME-LT313,11,kerberos,simonetta.columbaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KkxlHJ8BimBA0eJ5nBlE,2026-06-30,FG100FTK23080008,172.30.19.35,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,443,,+0200,FSSO-DC,1782837055636471505,2390835148,2,traffic,Reserved,125,,,81,forward,accept,Fiorucci-FG-01,40.101.113.128,,wan1,snat,,VLAN60,92,,notice,policy,,189,,root,wan,unscanned,HTTPS,6,58122,0000000020,Navigazione_Fiorucci,18:30:55,Italy,PATRICK.SIANI,21192,37,,2026-07-01T06:37:29,,,,,,,,,,,92,60:45:2e:ca:d8:20,60:45:2e:ca:d8:20,0,2.117.144.115,58122,21192,,,Windows,,ITPOME-LT1042.fioruccifood.it,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUxlHJ8BimBA0eJ5wxlX,2026-06-30,FG100FTK23080008,172.30.16.49,lan,,22222,,+0200,,1782837055698239364,2390848356,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,255.255.255.255,,root,noop,,VALN80,0,,notice,local-in-policy,,189,,root,undefined,unscanned,udp/22222,17,60442,0001000014,,18:30:55,Reserved,,0,0,,2026-07-01T06:37:39,,,,,,,,,,,,98:a4:4e:86:37:47,98:a4:4e:86:37:47,0,,,,,,Windows,udp/22222,ITPOME-LT313,11,kerberos,simonetta.columbaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QkxlHJ8BimBA0eJ5wxlX,2026-06-30,FG100FTK23080008,172.30.16.49,lan,,22222,,+0200,,1782837055698288964,2390848360,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,255.255.255.255,,root,noop,,VALN80,0,,notice,local-in-policy,,189,,root,undefined,unscanned,udp/22222,17,60441,0001000014,,18:30:55,Reserved,,0,0,,2026-07-01T06:37:39,,,,,,,,,,,,98:a4:4e:86:37:47,98:a4:4e:86:37:47,0,,,,,,Windows,udp/22222,ITPOME-LT313,11,kerberos,simonetta.columbaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0xlHJ8BimBA0eJ56hlf,2026-06-30,FG100FTK23080008,172.30.16.49,lan,,3289,,+0200,,1782837055698379284,2390848368,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,255.255.255.255,,root,noop,,VALN80,0,,notice,local-in-policy,,189,,root,undefined,unscanned,MMS,17,60453,0001000014,,18:30:55,Reserved,,0,0,,2026-07-01T06:37:49,,,,,,,,,,,,98:a4:4e:86:37:47,98:a4:4e:86:37:47,0,,,,,,Windows,MMS,ITPOME-LT313,11,kerberos,simonetta.columbaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XExlHJ8BimBA0eJ56hli,2026-06-30,FG100FTK23080008,172.30.16.49,lan,,3289,,+0200,,1782837055698293504,2390848364,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,255.255.255.255,,root,noop,,VALN80,0,,notice,local-in-policy,,189,,root,undefined,unscanned,MMS,17,60455,0001000014,,18:30:55,Reserved,,0,0,,2026-07-01T06:37:49,,,,,,,,,,,,98:a4:4e:86:37:47,98:a4:4e:86:37:47,0,,,,,,Windows,MMS,ITPOME-LT313,11,kerberos,simonetta.columbaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dUxmHJ8BimBA0eJ5ERlw,2026-06-30,FG100FTK23080008,172.16.70.2,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,8002,00:0c:29:95:9c:d9,+0200,FSSO-DC,1782837055748336604,2390803796,5,traffic,Reserved,431,,Windows,77,forward,accept,Fiorucci-FG-01,10.171.8.3,00:0c:29:95:9c:d9,VLAN410,noop,,Mac,393,,notice,policy,VMware,189,ipsecvpn,root,lan,unscanned,udp/8002,17,60770,0000000020,MAC-Fiorucci,18:30:55,Reserved,ADM_SUPPORTO,0,0,0,2026-07-01T06:37:59,,,,,,,,,,,160,,,,,,0,,,,,,,,,,,,,,ADMINISTRATOR,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dkxmHJ8BimBA0eJ5ERlw,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,70:6e:6d:4b:77:41,+0200,,1782837055708994085,2390829040,6,traffic,Reserved,181,,,77,forward,accept,Fiorucci-FG-01,172.30.23.50,70:6e:6d:4b:77:41,VLAN10,noop,,Mac,484,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,55247,0000000013,MAC-Fiorucci,18:30:55,Reserved,,1478,6,0,2026-07-01T06:37:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mUxmHJ8BimBA0eJ5OBl6,2026-06-30,FG100FTK23080008,,,,,,+0200,,1782837055860918684,,,event,,,,,,vpn,negotiate,Fiorucci-FG-01,,,,,,,,,notice,,,189,,root,,,,,,0101037129,,18:30:55,,185.114.234.65,,,,2026-07-01T06:38:09,,,,progress,,,Progress,,,success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.117.144.115,initiator,N/A,outbound,e6e1af51edd626af/09910095ebf8efca,Mac,500,OK,0,N/A,local,N/A,N/A,wan1,IKEv2,N/A,500,185.114.234.65,CREATE_CHILD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkxmHJ8BimBA0eJ5OBl8,2026-06-30,FG100FTK23080008,,,,,,+0200,,1782837055883429984,,,event,,,,,,vpn,negotiate,Fiorucci-FG-01,,,,,,,,,notice,,,189,,root,,,,,,0101037120,,18:30:55,,185.114.234.65,,,,2026-07-01T06:38:09,,,,negotiate,,,Negotiate,,,success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.117.144.115,,N/A,,e6e1af51edd626af/09910095ebf8efca,Mac,500,N/A,0,N/A,,N/A,N/A,wan1,,N/A,500,185.114.234.65,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skxmHJ8BimBA0eJ5XxmH,2026-06-30,FG100FTK23080008,172.30.16.22,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,80,,+0200,FSSO-DC,1782837055929373024,2390835652,7,traffic,Reserved,120,,,81,forward,accept,Fiorucci-FG-01,199.232.214.172,,wan1,snat,,VALN80,885,,notice,policy,,189,,root,wan,unscanned,HTTP,6,59817,0000000020,Navigazione_Fiorucci,18:30:55,United,CHIARA,1262,11,,2026-07-01T06:38:19,,,,,,,,,,,885,9c:2d:cd:90:da:53,9c:2d:cd:90:da:53,0,2.117.144.115,59817,1262,,,Windows,,ITPOME-LT1003,11,kerberos,Chiara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s0xmHJ8BimBA0eJ5XxmL,2026-06-30,FG100FTK23080008,,,,,,+0200,,1782837055883462444,,,event,,,,,,vpn,negotiate,Fiorucci-FG-01,,,,,,,,,error,,,187,,root,,,,,,0101037130,,18:30:55,,185.114.234.65,,,,2026-07-01T06:38:19,,,,progress,,,Progress,,,failure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.117.144.115,initiator,N/A,inbound,e6e1af51edd626af/09910095ebf8efca,Mac,500,ERROR,0,N/A,local,N/A,N/A,wan1,IKEv2,N/A,500,185.114.234.65,CREATE_CHILD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zExmHJ8BimBA0eJ5hhmr,2026-06-30,FG100FTK23080008,172.30.16.22,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,80,,+0200,FSSO-DC,1782837055271390424,2390835641,5,traffic,Reserved,120,,,81,forward,accept,Fiorucci-FG-01,92.123.106.130,,wan1,snat,,VALN80,439,,notice,policy,,189,,root,wan,unscanned,HTTP,6,59816,0000000020,Navigazione_Fiorucci,18:30:55,Italy,CHIARA,515,6,,2026-07-01T06:38:29,,,,,,,,,,,439,9c:2d:cd:90:da:53,9c:2d:cd:90:da:53,0,2.117.144.115,59816,515,,,Windows,,ITPOME-LT1003,11,kerberos,Chiara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zUxmHJ8BimBA0eJ5hhmr,2026-06-30,FG100FTK23080008,10.171.8.3,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,53,,+0200,FSSO-DC,1782837055369001204,2390829061,1,traffic,Reserved,180,,,81,forward,accept,Fiorucci-FG-01,1.1.1.1,,wan1,snat,,VLAN410,104,,notice,policy,,189,,root,wan,unscanned,DNS,17,65060,0000000013,Navigazione_Fiorucci,18:30:55,Australia,ADMINISTRATOR,120,1,,2026-07-01T06:38:29,,,,,,,,,,,,00:0c:29:95:9c:d9,00:0c:29:95:9c:d9,0,2.117.144.115,65060,,VMware,,Windows,,ITPOME-DC3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5kxmHJ8BimBA0eJ5rRmz,2026-06-30,FG100FTK23080008,193.163.125.194,wan,,17988,,+0200,,1782837055478644665,2390848333,0,traffic,United,0,,,0,local,deny,Fiorucci-FG-01,2.117.144.115,,root,noop,,wan1,0,,notice,local-in-policy,,189,,root,undefined,unscanned,tcp/17988,6,46196,0001000014,,18:30:55,Italy,,0,0,,2026-07-01T06:38:39,low,5,262144,,,,,,,,,,,,,,,,,,tcp/17988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50xmHJ8BimBA0eJ5rRmz,2026-06-30,FG100FTK23080008,172.30.19.69,lan,d9b04458-e015-51f0-6a14-a1da4ecedd33,135,,+0200,FSSO-DC,1782837055388993625,2390467893,5,traffic,Reserved,3606,,,75,forward,timeout,Fiorucci-FG-01,172.16.70.30,,Mac,noop,,VLAN60,496,,notice,policy,,189,ipsecvpn,root,undefined,unscanned,DCE-RPC,6,65087,0000000013,Fiorucci-MAC,18:30:55,Reserved,ALESSIA.MAZZONI,388,3,,2026-07-01T06:38:39,,,,,,,,,,,,5c:51:4f:69:4d:76,5c:51:4f:69:4d:76,0,,,,,,Windows,,ITPOME-LT1012.fioruccifood.it,10/11,kerberos,Alessia.Mazzoni,,,,,,ADM_SUPPORTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AExmHJ8BimBA0eJ51BrA,2026-06-30,FG100FTK23080008,172.30.16.49,lan,,22222,,+0200,,1782837055698238884,2390848353,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,255.255.255.255,,root,noop,,VALN80,0,,notice,local-in-policy,,189,,root,undefined,unscanned,udp/22222,17,60438,0001000014,,18:30:55,Reserved,,0,0,,2026-07-01T06:38:49,,,,,,,,,,,,98:a4:4e:86:37:47,98:a4:4e:86:37:47,0,,,,,,Windows,udp/22222,ITPOME-LT313,11,kerberos,simonetta.columbaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0xmHJ8BimBA0eJ51BrN,2026-06-30,FG100FTK23080008,172.30.16.49,lan,,22222,,+0200,,1782837055698239564,2390848357,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,172.30.16.255,,root,noop,,VALN80,0,,notice,local-in-policy,,189,,root,undefined,unscanned,udp/22222,17,60446,0001000014,,18:30:55,Reserved,,0,0,,2026-07-01T06:38:49,,,,,,,,,,,,98:a4:4e:86:37:47,98:a4:4e:86:37:47,0,,,,,,Windows,udp/22222,ITPOME-LT313,11,kerberos,simonetta.columbaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GkxmHJ8BimBA0eJ5-xrd,2026-06-30,FG100FTK23080008,172.30.16.49,lan,,22222,,+0200,,1782837055698290804,2390848361,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,255.255.255.255,,root,noop,,VALN80,0,,notice,local-in-policy,,189,,root,undefined,unscanned,udp/22222,17,60449,0001000014,,18:30:55,Reserved,,0,0,,2026-07-01T06:38:59,,,,,,,,,,,,98:a4:4e:86:37:47,98:a4:4e:86:37:47,0,,,,,,Windows,udp/22222,ITPOME-LT313,11,kerberos,simonetta.columbaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G0xmHJ8BimBA0eJ5-xrd,2026-06-30,FG100FTK23080008,172.30.16.49,lan,,10004,,+0200,,1782837055698238944,2390848353,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,255.255.255.255,,root,noop,,VALN80,0,,notice,local-in-policy,,189,,root,undefined,unscanned,udp/10004,17,10004,0001000014,,18:30:55,Reserved,,0,0,,2026-07-01T06:38:59,,,,,,,,,,,,98:a4:4e:86:37:47,98:a4:4e:86:37:47,0,,,,,,Windows,udp/10004,ITPOME-LT313,11,kerberos,simonetta.columbaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUxnHJ8BimBA0eJ5Ihrd,2026-06-30,FG100FTK23080008,172.30.16.49,lan,,3289,,+0200,,1782837055698334404,2390848365,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,172.30.16.255,,root,noop,,VALN80,0,,notice,local-in-policy,,189,,root,undefined,unscanned,MMS,17,60452,0001000014,,18:30:55,Reserved,,0,0,,2026-07-01T06:39:09,,,,,,,,,,,,98:a4:4e:86:37:47,98:a4:4e:86:37:47,0,,,,,,Windows,MMS,ITPOME-LT313,11,kerberos,simonetta.columbaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0xnHJ8BimBA0eJ5Ihrr,2026-06-30,FG100FTK23080008,172.30.16.49,lan,,22222,,+0200,,1782837055698386644,2390848369,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,255.255.255.255,,root,noop,,VALN80,0,,notice,local-in-policy,,189,,root,undefined,unscanned,udp/22222,17,60447,0001000014,,18:30:55,Reserved,,0,0,,2026-07-01T06:39:09,,,,,,,,,,,,98:a4:4e:86:37:47,98:a4:4e:86:37:47,0,,,,,,Windows,udp/22222,ITPOME-LT313,11,kerberos,simonetta.columbaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MkxsHJ8BimBA0eJ5Ux4l,2026-06-30,FGT40FTK2209F1Q7,102.135.43.158,,,,,+0200,,1782837546123079120,,,event,,,,,,system,login,FW-AIR_GROTTAMINARDA,192.168.10.200,,,,,,,,alert,,,185,,root,,,,,,0100032002,,18:39:06,,guatel,,,,2026-07-01T06:44:49,,,,Administrator,name_invalid,https,Admin,https(102.135.43.158),0,failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M0xsHJ8BimBA0eJ5Ux4q,2026-06-30,FG100FTK23080008,172.30.16.49,lan,,3289,,+0200,,1782837296064621884,2390872176,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,172.30.16.255,,root,noop,,VALN80,0,,notice,local-in-policy,,189,,root,undefined,unscanned,MMS,17,54670,0001000014,,18:34:55,Reserved,,0,0,,2026-07-01T06:44:49,,,,,,,,,,,,98:a4:4e:86:37:47,98:a4:4e:86:37:47,0,,,,,,Windows,MMS,ITPOME-LT313,11,kerberos,simonetta.columbaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUxsHJ8BimBA0eJ5eh5F,2026-06-30,FG100FTK23080008,172.30.19.7,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,443,,+0200,FSSO-DC,1782837545482328304,2384353329,594,traffic,Reserved,52744,,,81,forward,accept,Fiorucci-FG-01,4.207.247.137,,wan1,snat,,VLAN60,39571,,notice,policy,,189,,root,wan,unscanned,HTTPS,6,59922,0000000020,Navigazione_Fiorucci,18:39:06,Ireland,GIUSEPPE.PISANI,69803,304,,2026-07-01T06:44:59,,,,,,,,,,,124,44:e5:17:97:81:91,44:e5:17:97:81:91,0,2.117.144.115,59922,215,,,Windows,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TkxsHJ8BimBA0eJ5eh5F,2026-06-30,FG100FTK23080008,172.16.70.48,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,502,00:80:67:aa:9d:f1,+0200,FSSO-DC,1782837545608995904,2390895989,8,traffic,Reserved,2,PM5560,Android,77,forward,close,Fiorucci-FG-01,172.30.6.5,00:80:67:aa:9d:f1,VLAN30,noop,Industry,Mac,356,Energy,notice,policy,Schneider,189,ipsecvpn,root,lan,unscanned,HTTPS_and_502,6,60291,0000000013,MAC-Fiorucci,18:39:06,Reserved,ADM_BOSI,282,6,0,2026-07-01T06:44:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cUxsHJ8BimBA0eJ5oR5W,2026-06-30,FG100FTK23080008,172.30.19.23,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,443,,+0200,FSSO-DC,1782837545708996845,2390888969,14,traffic,Reserved,62,,,81,forward,close,Fiorucci-FG-01,20.8.195.193,,wan1,snat,,VLAN60,7408,,notice,policy,,189,,root,wan,unscanned,HTTPS,6,61703,0000000013,Navigazione_Fiorucci,18:39:06,Netherlands,FABRIZIO.VIGNATO,6298,12,,2026-07-01T06:45:09,,,,,,,,,,,,70:9c:d1:1c:4f:a3,70:9c:d1:1c:4f:a3,0,2.117.144.115,61703,,,,Windows,,ITPOME-LT1053,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ckxsHJ8BimBA0eJ5oR5W,2026-06-30,FG100FTK23080008,10.171.8.3,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,53,,+0200,FSSO-DC,1782837545608991564,2390879401,1,traffic,Reserved,180,,,81,forward,accept,Fiorucci-FG-01,1.1.1.1,,wan1,snat,,VLAN410,78,,notice,policy,,189,,root,wan,unscanned,DNS,17,49920,0000000013,Navigazione_Fiorucci,18:39:06,Australia,ADMINISTRATOR,643,1,,2026-07-01T06:45:09,,,,,,,,,,,,00:0c:29:95:9c:d9,00:0c:29:95:9c:d9,0,2.117.144.115,49920,,VMware,,Windows,,ITPOME-DC3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
